Observation,Season,Region,Habitat,ManagementZone,Sample,Latitude,Longitude,Temperature,DissolvedOxygen,Salinity,MaximumDepth,Nurse,Blacknose,AtlanticSharpnose,Blacktip,Bull,GreatHammerhead,Lemon,Sandbar,Tiger,GreatWhite,Bonnethead,CaribbeanReef,Dusky,ScallopedHammerhead,Spinner
3472,Wet,Miami,Ocean,BNP,2013-10-20-2b-25.597333,25.597333,-80.1244,29,8,39,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3473,Wet,Miami,Ocean,BNP,2013-10-20-3b-25.597333,25.597333,-80.1244,29,7,38,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3474,Wet,Miami,Ocean,BNP,2013-10-20-4b-25.597333,25.597333,-80.1244,29,7,38,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3475,Wet,Miami,Ocean,BNP,2013-10-20-5b-25.597333,25.597333,-80.1244,29,7,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3476,Wet,Miami,Ocean,BNP,2013-10-20-6b-25.597333,25.597333,-80.1244,29,7,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3477,Wet,Miami,Ocean,BNP,2013-10-5-1-25.595,25.595,-80.148,30,8,33,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3478,Wet,Miami,Ocean,BNP,2013-10-5-2-25.595,25.595,-80.148,30,8,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3479,Wet,Miami,Ocean,BNP,2013-10-5-3-25.595,25.595,-80.148,29,7,33,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3480,Wet,Miami,Ocean,BNP,2013-10-5-4-25.595,25.595,-80.148,29,7,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3481,Wet,Miami,Ocean,BNP,2013-10-5-5-25.595,25.595,-80.148,29,7,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3482,Wet,Miami,Ocean,BNP,2013-10-5-6-25.595,25.595,-80.148,29,7,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3483,Wet,Miami,Ocean,BNP,2013-6-12-1-25.61243,25.61243,-80.10923,29,7,35,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3484,Wet,Miami,Ocean,BNP,2013-6-12-2-25.61243,25.61243,-80.10923,29,7,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3485,Wet,Miami,Ocean,BNP,2013-6-12-3-25.61243,25.61243,-80.10923,28,8,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3486,Wet,Miami,Ocean,BNP,2013-6-12-4-25.61243,25.61243,-80.10923,28,8,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3487,Wet,Miami,Ocean,BNP,2013-6-12-5-25.61243,25.61243,-80.10923,28,9,34,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3488,Wet,Miami,Ocean,BNP,2014-5-3-1-25.606933,25.606933,-80.153183,30,8,39,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3489,Wet,Miami,Ocean,BNP,2014-5-3-2-25.606933,25.606933,-80.153183,30,8,39,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3490,Wet,Miami,Ocean,BNP,2014-5-3-3-25.606933,25.606933,-80.153183,30,7,35,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3491,Wet,Miami,Ocean,BNP,2014-5-3-4-25.606933,25.606933,-80.153183,30,7,35,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3492,Wet,Miami,Ocean,BNP,2014-5-3-5-25.606933,25.606933,-80.153183,30,10,35,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3493,Wet,Miami,Ocean,BNP,2014-5-3-6-25.606933,25.606933,-80.153183,30,10,35,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3494,Wet,Miami,Ocean,BNP,2014-5-4-1-25.605833,25.605833,-80.153183,29,8,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3495,Wet,Miami,Ocean,BNP,2014-5-4-2-25.605833,25.605833,-80.153183,29,8,38,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3496,Wet,Miami,Ocean,BNP,2014-5-4-3-25.605833,25.605833,-80.153183,28,7,35,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3497,Wet,Miami,Ocean,BNP,2014-5-4-4-25.605833,25.605833,-80.153183,28,7,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3498,Wet,Miami,Ocean,BNP,2014-5-4-5-25.605833,25.605833,-80.153183,29,8,36,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3499,Wet,Miami,Ocean,BNP,2014-5-4-6-25.605833,25.605833,-80.153183,29,8,36,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,Wet,Miami,Ocean,BNP,2014-6-12-1-25.61232,25.61232,-80.10903,30,7,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501,Wet,Miami,Ocean,BNP,2014-6-12-2-25.61232,25.61232,-80.10903,30,7,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3502,Wet,Miami,Ocean,BNP,2014-6-12-3-25.61232,25.61232,-80.10903,30,6,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3503,Wet,Miami,Ocean,BNP,2014-6-12-4-25.61232,25.61232,-80.10903,30,6,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3504,Wet,Miami,Ocean,BNP,2014-6-12-5-25.61232,25.61232,-80.10903,29,7,35,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3505,Wet,Miami,Ocean,BNP,2014-6-12-6-25.61232,25.61232,-80.10903,29,7,35,30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3506,Wet,Miami,Ocean,BNP,2014-6-13-1a-25.612583,25.612583,-80.149317,29,7,36,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3507,Wet,Miami,Ocean,BNP,2014-6-13-2a-25.612583,25.612583,-80.149317,29,7,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3508,Wet,Miami,Ocean,BNP,2014-6-13-3a-25.612583,25.612583,-80.149317,31,7,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3509,Wet,Miami,Ocean,BNP,2014-6-13-4a-25.612583,25.612583,-80.149317,31,7,35,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3510,Wet,Miami,Ocean,BNP,2014-6-14-1b-25.33912,25.33912,-80.24662,30,8,35,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3511,Wet,Miami,Ocean,BNP,2014-6-14-2b-25.33912,25.33912,-80.24662,30,8,35,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3512,Wet,Miami,Ocean,BNP,2014-6-14-3b-25.33912,25.33912,-80.24662,30,8,35,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3513,Wet,Miami,Ocean,BNP,2014-6-14-4b-25.33912,25.33912,-80.24662,30,8,35,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3514,Wet,Miami,Ocean,BNP,2015-5-2-1-25.622283,25.622283,-80.152067,26,6,37,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3515,Wet,Miami,Ocean,BNP,2015-5-2-2-25.622283,25.622283,-80.152067,26,6,37,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3516,Wet,Miami,Ocean,BNP,2015-5-2-3-25.622283,25.622283,-80.152067,26,8,36,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3517,Wet,Miami,Ocean,BNP,2015-5-2-4-25.622283,25.622283,-80.152067,26,8,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3518,Wet,Miami,Ocean,BNP,2015-5-2-5-25.622283,25.622283,-80.152067,26,8,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3519,Wet,Miami,Ocean,BNP,2015-5-2-6-25.622283,25.622283,-80.152067,26,8,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3520,Wet,Miami,Ocean,BNP,2015-7-11-1-25.61395,25.61395,-80.129817,31,6,NA,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3521,Wet,Miami,Ocean,BNP,2015-7-11-2-25.61395,25.61395,-80.129817,31,6,NA,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3522,Wet,Miami,Ocean,BNP,2015-7-11-3-25.61395,25.61395,-80.129817,31,5,NA,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3523,Wet,Miami,Ocean,BNP,2015-7-11-4-25.61395,25.61395,-80.129817,31,5,NA,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3524,Wet,Miami,Ocean,BNP,2016-10-17-7-25.649,25.649,-80.148817,27,6.84,35,7.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3525,Wet,Miami,Ocean,BNP,2016-10-17-8-25.649,25.649,-80.148817,27,6.84,35,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3526,Wet,Miami,Ocean,BNP,2016-10-25-1-25.651333,25.651333,-80.149583,24,6.18,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3527,Wet,Miami,Ocean,BNP,2016-10-25-2-25.651333,25.651333,-80.149583,24,6.18,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3528,Wet,Miami,Ocean,BNP,2016-10-25-3-25.651333,25.651333,-80.149583,24,6.58,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,Wet,Miami,Ocean,BNP,2016-10-25-4-25.651333,25.651333,-80.149583,24,6.58,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,Wet,Miami,Ocean,BNP,2016-10-25-5-25.651333,25.651333,-80.149583,24,6.58,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531,Wet,Miami,Ocean,BNP,2016-10-25-6-25.651333,25.651333,-80.149583,24,6.58,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3532,Wet,Miami,Ocean,BNP,2016-5-18-1-25.64735,25.64735,-80.143417,29,6.2,36,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3533,Wet,Miami,Ocean,BNP,2016-5-18-2-25.64735,25.64735,-80.143417,29,6.2,36,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3534,Wet,Miami,Ocean,BNP,2016-6-29-1-25.652611,25.652611,-80.150222,29,NA,26,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3535,Wet,Miami,Ocean,BNP,2016-6-29-2-25.652611,25.652611,-80.150222,29,NA,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3536,Wet,Miami,Ocean,BNP,2016-6-29-3-25.652611,25.652611,-80.150222,29,NA,26,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3537,Wet,Miami,Ocean,BNP,2016-6-29-4-25.652611,25.652611,-80.150222,29,NA,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3538,Wet,Miami,Ocean,BNP,2016-6-29-5-25.652611,25.652611,-80.150222,29,NA,26,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3539,Wet,Miami,Ocean,BNP,2016-6-29-6-25.652611,25.652611,-80.150222,29,NA,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3540,Wet,Miami,Ocean,BNP,2016-9-11-1-25.617667,25.617667,-80.150017,29,5.94,35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541,Wet,Miami,Ocean,BNP,2016-9-11-2-25.617667,25.617667,-80.150017,29,5.94,35,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3542,Wet,Miami,Ocean,BNP,2016-9-11-3-25.617667,25.617667,-80.150017,29,5.94,35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543,Wet,Miami,Ocean,BNP,2016-9-11-4-25.617667,25.617667,-80.150017,29,5.94,35,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3544,Wet,Miami,Ocean,BNP,2016-9-11-5-25.617667,25.617667,-80.150017,29,5.94,35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3545,Wet,Miami,Ocean,BNP,2016-9-11-6-25.617667,25.617667,-80.150017,29,5.94,35,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3546,Wet,Miami,Ocean,BNP,2017-10-27-1-25.605433,25.605433,-80.152367,24,6.29,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3547,Wet,Miami,Ocean,BNP,2017-10-27-2-25.605433,25.605433,-80.152367,24,6.29,34,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3548,Wet,Miami,Ocean,BNP,2017-10-27-3-25.605433,25.605433,-80.152367,23,6.28,35,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3549,Wet,Miami,Ocean,BNP,2017-10-27-4-25.605433,25.605433,-80.152367,23,6.28,35,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3550,Wet,Miami,Ocean,BNP,2017-10-27-5-25.605433,25.605433,-80.152367,24,6.87,37,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3551,Wet,Miami,Ocean,BNP,2017-10-27-6-25.605433,25.605433,-80.152367,24,6.87,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3552,Wet,Miami,Ocean,BNP,2017-10-31-1-25.631067,25.631067,-80.150433,21,6.84,35,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3553,Wet,Miami,Ocean,BNP,2017-10-31-2-25.631067,25.631067,-80.150433,21,6.84,35,12,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
3554,Wet,Miami,Ocean,BNP,2017-10-31-3-25.631067,25.631067,-80.150433,22,7.25,34,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3555,Wet,Miami,Ocean,BNP,2017-10-31-4-25.631067,25.631067,-80.150433,22,7.25,34,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3556,Wet,Miami,Ocean,BNP,2017-10-31-5-25.631067,25.631067,-80.150433,22,7.46,32,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3557,Wet,Miami,Ocean,BNP,2017-10-31-6-25.631067,25.631067,-80.150433,22,7.46,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3558,Wet,Miami,Ocean,BNP,2017-10-8-1-25.593183,25.593183,-80.094167,29,6.11,34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3559,Wet,Miami,Ocean,BNP,2017-10-8-1-25.6147,25.6147,-80.155367,28,5.94,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3560,Wet,Miami,Ocean,BNP,2017-10-8-2-25.593183,25.593183,-80.094167,29,6.11,34,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3561,Wet,Miami,Ocean,BNP,2017-10-8-2-25.6147,25.6147,-80.155367,28,5.94,30,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3562,Wet,Miami,Ocean,BNP,2017-10-8-3-25.6147,25.6147,-80.155367,29,6.17,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3563,Wet,Miami,Ocean,BNP,2017-10-8-4-25.6147,25.6147,-80.155367,29,6.17,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3564,Wet,Miami,Ocean,BNP,2017-10-8-5-25.6147,25.6147,-80.155367,29,6.37,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3565,Wet,Miami,Ocean,BNP,2017-5-13-1-25.6263,25.6263,-80.155533,28,6.28,38,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3566,Wet,Miami,Ocean,BNP,2017-5-13-2-25.6263,25.6263,-80.155533,28,6.28,38,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3567,Wet,Miami,Ocean,BNP,2017-5-13-3-25.6263,25.6263,-80.155533,28,7.16,37,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3568,Wet,Miami,Ocean,BNP,2017-5-13-4-25.6263,25.6263,-80.155533,28,7.16,37,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3569,Wet,Miami,Ocean,BNP,2017-5-13-5-25.6263,25.6263,-80.155533,28,7.16,37,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3570,Wet,Miami,Ocean,BNP,2017-5-13-6-25.6263,25.6263,-80.155533,28,7.16,37,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3571,Wet,Miami,Ocean,BNP,2017-5-13-7-25.6263,25.6263,-80.155533,29,7.59,38,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3572,Wet,Miami,Ocean,BNP,2017-5-22-1-25.602,25.602,-80.127,28,6.94,37,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3573,Wet,Miami,Ocean,BNP,2017-5-22-2-25.602,25.602,-80.127,28,6.94,37,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3574,Wet,Miami,Ocean,BNP,2017-5-22-3-25.602,25.602,-80.127,28,6.86,38,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3575,Wet,Miami,Ocean,BNP,2017-5-22-4-25.602,25.602,-80.127,28,6.86,38,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3576,Wet,Miami,Ocean,BNP,2017-5-22-5-25.602,25.602,-80.127,28,7,37,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3577,Wet,Miami,Ocean,BNP,2017-5-22-6-25.602,25.602,-80.127,28,7,37,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3578,Wet,Miami,Ocean,BNP,2017-5-31-1-25.628117,25.628117,-80.134467,30,6.14,37,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3579,Wet,Miami,Ocean,BNP,2017-5-31-2-25.628117,25.628117,-80.134467,30,6.14,37,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3580,Wet,Miami,Ocean,BNP,2017-5-31-3-25.628117,25.628117,-80.134467,29,7.01,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3581,Wet,Miami,Ocean,BNP,2017-5-31-4-25.628117,25.628117,-80.134467,29,7.01,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3582,Wet,Miami,Ocean,BNP,2017-5-31-5-25.628117,25.628117,-80.134467,29,7.01,36,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3583,Wet,Miami,Ocean,BNP,2017-5-31-6-25.628117,25.628117,-80.134467,29,7.01,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3584,Wet,Miami,Ocean,BNP,2017-6-1-1-25.61405,25.61405,-80.12545,29,6.09,36,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3585,Wet,Miami,Ocean,BNP,2017-6-1-2-25.61405,25.61405,-80.12545,29,6.09,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3586,Wet,Miami,Ocean,BNP,2017-6-1-3-25.61405,25.61405,-80.12545,29,6.82,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3587,Wet,Miami,Ocean,BNP,2017-6-1-4-25.61405,25.61405,-80.12545,29,6.82,35,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,Wet,Miami,Ocean,BNP,2017-6-1-5-25.61405,25.61405,-80.12545,29,6.84,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,Wet,Miami,Ocean,BNP,2017-6-1-6-25.61405,25.61405,-80.12545,29,6.84,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,Wet,Miami,Ocean,BNP,2017-6-1-7-25.61405,25.61405,-80.12545,29,7.31,36,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3591,Wet,Miami,Ocean,BNP,2017-6-1-8-25.61405,25.61405,-80.12545,29,7.31,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3592,Wet,Miami,Ocean,BNP,2017-6-11-1-25.64682,25.64682,-80.1459,28,6.1,37,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3593,Wet,Miami,Ocean,BNP,2017-6-11-2-25.64682,25.64682,-80.1459,28,6.1,37,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,Wet,Miami,Ocean,BNP,2017-6-11-3-25.64682,25.64682,-80.1459,29,6.26,36,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3595,Wet,Miami,Ocean,BNP,2017-6-11-4-25.64682,25.64682,-80.1459,29,6.26,36,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3596,Wet,Miami,Ocean,BNP,2017-6-11-5-25.64682,25.64682,-80.1459,29,6.26,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,Wet,Miami,Ocean,BNP,2017-7-29-1-25.61258,25.61258,-80.140983,31,6.48,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3598,Wet,Miami,Ocean,BNP,2017-7-29-2-25.61258,25.61258,-80.140983,31,6.48,35,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3599,Wet,Miami,Ocean,BNP,2017-7-29-3-25.61258,25.61258,-80.140983,31,6.59,35,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,Wet,Miami,Ocean,BNP,2017-7-29-4-25.61258,25.61258,-80.140983,31,6.59,35,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,Wet,Miami,Ocean,BNP,2017-7-29-5-25.61258,25.61258,-80.140983,31,6.59,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3602,Wet,Miami,Ocean,BNP,2017-7-29-7-25.61258,25.61258,-80.140983,31,6.59,35,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3603,Wet,Miami,Ocean,BNP,2017-8-11-1-25.64415,25.64415,-80.15188,30,5.53,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3604,Wet,Miami,Ocean,BNP,2017-8-11-2-25.64415,25.64415,-80.15188,30,5.53,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3605,Wet,Miami,Ocean,BNP,2017-9-30-1-25.643417,25.643417,-80.147133,29,4.49,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3606,Wet,Miami,Ocean,BNP,2017-9-30-2-25.643417,25.643417,-80.147133,29,4.49,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3607,Wet,Miami,Ocean,BNP,2017-9-30-3-25.643417,25.643417,-80.147133,29,5.59,30,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3608,Wet,Miami,Ocean,BNP,2017-9-30-4-25.643417,25.643417,-80.147133,29,5.59,30,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3609,Wet,Miami,Ocean,BNP,2018-10-11-1b-25.643833,25.643833,-80.126033,29,NA,32,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3610,Wet,Miami,Ocean,BNP,2018-10-11-2b-25.643833,25.643833,-80.126033,29,NA,32,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3611,Wet,Miami,Ocean,BNP,2018-10-26-1a-25.605817,25.605817,-80.151283,27,NA,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,Wet,Miami,Ocean,BNP,2018-10-26-2a-25.605817,25.605817,-80.151283,27,NA,37,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3613,Wet,Miami,Ocean,BNP,2018-10-26-3a-25.605817,25.605817,-80.151283,29,NA,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3614,Wet,Miami,Ocean,BNP,2018-10-26-4a-25.605817,25.605817,-80.151283,29,NA,36,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3615,Wet,Miami,Ocean,BNP,2018-10-26-5a-25.605817,25.605817,-80.151283,29,NA,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3616,Wet,Miami,Ocean,BNP,2018-5-9-1a-25.623133,25.623133,-80.1493,26,NA,42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617,Wet,Miami,Ocean,BNP,2018-5-9-1b-25.640417,25.640417,-80.1226,27,NA,38,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3618,Wet,Miami,Ocean,BNP,2018-5-9-2a-25.623133,25.623133,-80.1493,26,NA,42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3619,Wet,Miami,Ocean,BNP,2018-5-9-2b-25.640417,25.640417,-80.1226,27,NA,38,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3620,Wet,Miami,Ocean,BNP,2018-5-9-3a-25.623133,25.623133,-80.1493,27,NA,39,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621,Wet,Miami,Ocean,BNP,2018-5-9-4a-25.623133,25.623133,-80.1493,27,NA,39,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622,Wet,Miami,Ocean,BNP,2018-5-9-5a-25.623133,25.623133,-80.1493,27,NA,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623,Wet,Miami,Ocean,BNP,2018-5-9-6a-25.623133,25.623133,-80.1493,27,NA,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,Wet,Miami,Ocean,BNP,2018-6-25-1-25.638783,25.638783,-80.14805,29,NA,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3625,Wet,Miami,Ocean,BNP,2018-6-25-2-25.638783,25.638783,-80.14805,29,NA,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3626,Wet,Miami,Ocean,BNP,2018-6-25-3-25.638783,25.638783,-80.14805,30,NA,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3627,Wet,Miami,Ocean,BNP,2018-6-25-4-25.638783,25.638783,-80.14805,30,NA,34,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3628,Wet,Miami,Ocean,BNP,2018-6-25-5-25.638783,25.638783,-80.14805,30,NA,34,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3629,Wet,Miami,Ocean,BNP,2018-6-25-6-25.638783,25.638783,-80.14805,30,NA,34,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3630,Wet,Miami,Ocean,BNP,2018-6-25-7-25.638783,25.638783,-80.14805,30,NA,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3631,Wet,Miami,Ocean,BNP,2018-7-21-1-25.640283,25.640283,-80.134283,30,NA,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3632,Wet,Miami,Ocean,BNP,2018-7-21-2-25.640283,25.640283,-80.134283,30,NA,32,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3633,Wet,Miami,Ocean,BNP,2018-7-21-3-25.640283,25.640283,-80.134283,33,NA,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3634,Wet,Miami,Ocean,BNP,2018-7-21-4-25.640283,25.640283,-80.134283,33,NA,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3635,Wet,Miami,Ocean,BNP,2018-7-21-5-25.640283,25.640283,-80.134283,32,NA,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
